cell,time_s,current_A,voltage_V,soc,capacity_ah,contact_resistance_ohm,negative_gradient_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
Cell 4,1800.0000000000002,1.25,3.82216517638601,0.611649831649832,4.95,0.01,-0.02543501202671905,503.90076436371237,0.02717944420356651,-0.003170137664829918,-0.030349581868396428
Cell 4,1810.0,1.25,3.818021367764484,0.6109483726150398,4.95,0.01,-72.07070524432493,675.0001646585151,0.027161842089629674,-0.0031698967349101585,-0.030331738824539833
Cell 4,1820.0,1.25,3.8154767099733484,0.6102469135802473,4.95,0.01,-103.19898809379083,775.6089940398233,0.027153248165321074,-0.003169803566131566,-0.030323051731452638
Cell 4,1830.0,1.25,3.8135251511528208,0.609545454545455,4.95,0.01,-125.84075121385831,847.8299636655029,0.02714638305231682,-0.0031697626644458664,-0.030316145716762687
Cell 4,1840.0,1.25,3.811883631668172,0.6088439955106626,4.95,0.01,-143.79378795548473,905.1780760585971,0.027140385499815192,-0.0031697483926543192,-0.03031013389246951
Cell 4,1850.0,1.25,3.8104388391433743,0.6081425364758702,4.95,0.01,-158.38119857316633,953.1063846841062,0.027134943754887095,-0.003169750779896175,-0.03030469453478327
Cell 4,1860.0,1.25,3.8091245498259005,0.6074410774410779,4.95,0.01,-170.43527699827246,994.7848387178237,0.02712987091419322,-0.003169764926967571,-0.030299635841160792
Cell 4,1870.0,1.25,3.807905040924437,0.6067396184062855,4.95,0.01,-180.42512014176464,1031.930598848754,0.027125073056069548,-0.003169788131771193,-0.030294861187840742
Cell 4,1880.0,1.25,3.8067600648702555,0.6060381593714932,4.95,0.01,-188.6820773516556,1065.516013315886,0.027120495098678796,-0.003169818652108192,-0.030290313750786987
Cell 4,1890.0,1.25,3.805674992364883,0.6053367003367007,4.95,0.01,-195.5004646846719,1096.2386169389683,0.02711609481334936,-0.003169855304471889,-0.03028595011782125
Cell 4,1900.0,1.25,3.804638225929623,0.6046352413019085,4.95,0.01,-201.13533209792513,1124.6490075474321,0.027111839595103337,-0.0031698972892750085,-0.030281736884378345
Cell 4,1910.0,1.25,3.803641366406789,0.603933782267116,4.95,0.01,-205.79132850972746,1151.1448568939304,0.027107706415048224,-0.0031699440239616387,-0.030277650439009863
Cell 4,1920.0,1.25,3.8026784169583827,0.6032323232323237,4.95,0.01,-209.63512071358855,1176.0087164183424,0.02710367873245624,-0.0031699950499878182,-0.03027367378244406
Cell 4,1930.0,1.25,3.801744798567149,0.6025308641975313,4.95,0.01,-212.80609425848888,1199.4545845565299,0.027099743542807517,-0.0031700499994311957,-0.030269793542238712
Cell 4,1940.0,1.25,3.8008367047798934,0.601829405162739,4.95,0.01,-215.4211498791774,1221.6589415813978,0.02709589022782405,-0.0031701085846129206,-0.03026599881243697
Cell 4,1950.0,1.25,3.7999509720209956,0.6011279461279466,4.95,0.01,-217.57731293420875,1242.7672307505854,0.02709211028343728,-0.0031701705764436835,-0.030262280859880964
Cell 4,1960.0,1.25,3.7990849951725285,0.6004264870931542,4.95,0.01,-219.35418902000674,1262.897917755774,0.027088396894166828,-0.003170235786291998,-0.030258632680458825
Cell 4,1970.0,1.25,3.7982364598593636,0.5997250280583619,4.95,0.01,-220.8197932260482,1282.1551818278094,0.02708474432804195,-0.0031703040689208496,-0.0302550483969628
Cell 4,1980.0,1.25,3.7974034566570385,0.5990235690235695,4.95,0.01,-222.03095349662544,1300.6237079908024,0.027081147984325694,-0.003170375300339317,-0.03025152328466501
Cell 4,1990.0,1.25,3.796584494801455,0.5983221099887771,4.95,0.01,-223.02924295464618,1318.3682632867276,0.02707760451082427,-0.003170449363294631,-0.0302480538741189
Cell 4,2000.0,1.25,3.795778080818239,0.5976206509539848,4.95,0.01,-223.85709199739358,1335.4533176958394,0.027074110573137432,-0.003170526176754455,-0.030244636749891887
Cell 4,2010.0,1.25,3.794983333354323,0.5969191919191924,4.95,0.01,-224.5358529363184,1351.9147434947954,0.027070664497768272,-0.003170605629657119,-0.03024127012742539
Cell 4,2020.0,1.25,3.7941989600112307,0.5962177328844,4.95,0.01,-225.0990244720124,1367.8072873856872,0.027067263683871853,-0.003170687677455983,-0.030237951361327835
Cell 4,2030.0,1.25,3.7934243510841656,0.5955162738496077,4.95,0.01,-225.55834428455637,1383.1539457550389,0.027063907202994272,-0.003170772225206144,-0.030234679428200417
Cell 4,2040.0,1.25,3.7926584635103207,0.5948148148148154,4.95,0.01,-225.93825224894317,1397.9979014800992,0.02706059320207709,-0.0031708592440992276,-0.030231452446176317
Cell 4,2050.0,1.25,3.7919007251973476,0.5941133557800229,4.95,0.01,-226.24788592517507,1412.3604059892823,0.027057320935289595,-0.0031709486685788553,-0.03022826960386845
Cell 4,2060.0,1.25,3.791150372591907,0.5934118967452305,4.95,0.01,-226.50303705929036,1426.2719450228797,0.02705408923550549,-0.00317104047005119,-0.03022512970555668
Cell 4,2070.0,1.25,3.790406851233648,0.5927104377104382,4.95,0.01,-226.71184220536088,1439.7532702778662,0.0270508974472875,-0.0031711346075942197,-0.03022203205488172
Cell 4,2080.0,1.25,3.7896696035290938,0.5920089786756458,4.95,0.01,-226.88364118161553,1452.8256990747905,0.027047744879409585,-0.0031712310518751774,-0.030218975931284763
Cell 4,2090.0,1.25,3.788938152003817,0.5913075196408535,4.95,0.01,-227.02491942762572,1465.5070200358532,0.02704463102976251,-0.0031713297732091704,-0.030215960802971682
Cell 4,2100.0,1.25,3.7882120578741887,0.5906060606060611,4.95,0.01,-227.14133186935214,1477.8135508266969,0.027041555468595147,-0.0031714307455345163,-0.030212986214129663
Cell 4,2110.0,1.25,3.7874909316825094,0.5899046015712688,4.95,0.01,-227.23734039856936,1489.759670757845,0.02703851785526136,-0.0031715339437670856,-0.030210051799028446
Cell 4,2120.0,1.25,3.786774390684498,0.5892031425364763,4.95,0.01,-227.31726765797066,1501.3596733130362,0.02703551786400591,-0.003171639349120951,-0.030207157213126862
Cell 4,2130.0,1.25,3.786062076647977,0.5885016835016841,4.95,0.01,-227.38500951894093,1512.627043635799,0.027032555207073556,-0.003171746945963898,-0.030204302153037453
Cell 4,2140.0,1.25,3.7853537500567156,0.5878002244668916,4.95,0.01,-227.4409788254161,1523.5702640026611,0.027029629807739323,-0.0031718567060052766,-0.0302014865137446
Cell 4,2150.0,1.25,3.78464917591348,0.5870987654320993,4.95,0.01,-227.48574371105133,1534.197919486498,0.027026741579947177,-0.0031719686046716732,-0.03019871018461885
Cell 4,2160.0,1.25,3.7839479184082143,0.5863973063973069,4.95,0.01,-227.52634660703552,1544.5276099102302,0.02702389007034456,-0.003172082655533275,-0.03019597272587783
Cell 4,2170.0,1.25,3.7832498749543237,0.5856958473625146,4.95,0.01,-227.55979774665684,1554.5626849807086,0.027021075406015633,-0.0031721988219574177,-0.03019327422797305
Cell 4,2180.0,1.25,3.7825548868852654,0.5849943883277222,4.95,0.01,-227.58514926106363,1564.3092619664603,0.02701829759092028,-0.0031723170792896625,-0.030190614670209944
Cell 4,2190.0,1.25,3.7818626483379467,0.5842929292929298,4.95,0.01,-227.60629759991207,1573.779909350691,0.027015556366931676,-0.0031724374322294148,-0.03018799379916109
Cell 4,2200.0,1.25,3.781172946287641,0.5835914702581375,4.95,0.01,-227.62455436232267,1582.9835166941484,0.027012851622916098,-0.003172559873445509,-0.030185411496361607
Cell 4,2210.0,1.25,3.780485674879497,0.582890011223345,4.95,0.01,-227.63824210898747,1591.9247434997706,0.027010183406586202,-0.0031726843791367717,-0.030182867785722975
Cell 4,2220.0,1.25,3.779800673521161,0.5821885521885527,4.95,0.01,-227.6476275067289,1600.6107128907133,0.027007551662310975,-0.003172810937909993,-0.03018036260022097
Cell 4,2230.0,1.25,3.77911768807001,0.5814870931537603,4.95,0.01,-227.6559156588737,1609.0522695378677,0.02700495619208313,-0.0031729395592657566,-0.03017789575134889
Cell 4,2240.0,1.25,3.7784366231383157,0.580785634118968,4.95,0.01,-227.66202894919843,1617.2544173157403,0.027002397013231903,-0.0031730702253171287,-0.030175467238549032
Cell 4,2250.0,1.25,3.7777573460591567,0.5800841750841756,4.95,0.01,-227.6662341849733,1625.223770834742,0.026999874076704858,-0.0031732029274119658,-0.030173077004116824
Cell 4,2260.0,1.25,3.777079697268235,0.5793827160493833,4.95,0.01,-227.6693372184236,1632.9675613774016,0.026997387312458654,-0.0031733376646741296,-0.030170724977132784
Cell 4,2270.0,1.25,3.7764035529696773,0.5786812570145909,4.95,0.01,-227.67168187791685,1640.4921975688121,0.02699493667241376,-0.003173474431335096,-0.030168411103748856
Cell 4,2280.0,1.25,3.7757288046665223,0.5779797979797985,4.95,0.01,-227.67348146207223,1647.803741996504,0.026992522115527138,-0.0031736132204515767,-0.030166135335978714
Cell 4,2290.0,1.25,3.775055336687944,0.5772783389450061,4.95,0.01,-227.6749178062346,1654.9081909657798,0.026990143603725692,-0.0031737540284930517,-0.030163897632218745
Cell 4,2300.0,1.25,3.774383024997792,0.5765768799102138,4.95,0.01,-227.67598731548424,1661.8113436880303,0.02698780110804686,-0.0031738968557122275,-0.030161697963759088
Cell 4,2310.0,1.25,3.7737117903754873,0.5758754208754214,4.95,0.01,-227.67690370134005,1668.5187232443968,0.026985494590830036,-0.0031740416943713775,-0.030159536285201415
Cell 4,2320.0,1.25,3.7730415504748156,0.575173961840629,4.95,0.01,-227.677732361768,1675.03564833798,0.026983224021778905,-0.003174188538878823,-0.03015741256065773
Cell 4,2330.0,1.25,3.772372233080587,0.5744725028058366,4.95,0.01,-227.67849054030376,1681.3672136378882,0.026980989373315313,-0.0031743373827815453,-0.03015532675609686
Cell 4,2340.0,1.25,3.7717037652906615,0.5737710437710443,4.95,0.01,-227.67918732944236,1687.5184347577379,0.026978790618392978,-0.0031744882211086727,-0.03015327883950165
Cell 4,2350.0,1.25,3.771035994168644,0.5730695847362518,4.95,0.01,-227.68011334006587,1693.49529806184,0.026976627716152984,-0.003174641069049637,-0.03015126878520262
Cell 4,2360.0,1.25,3.7703689081394196,0.5723681257014595,4.95,0.01,-227.6810303365346,1699.301823778791,0.02697450065255348,-0.0031747959103995997,-0.03014929656295308
Cell 4,2370.0,1.25,3.7697024531748413,0.5716666666666671,4.95,0.01,-227.68184569760706,1704.942510350873,0.026972409405942,-0.003174952739752523,-0.030147362145694523
Cell 4,2380.0,1.25,3.769036583337005,0.5709652076318746,4.95,0.01,-227.68242712991196,1710.4216629278126,0.026970353956396003,-0.003175111550795532,-0.030145465507191535
Cell 4,2390.0,1.25,3.7683712608517066,0.5702637485970823,4.95,0.01,-227.68260266813013,1715.743393366818,0.026968334285586166,-0.00317527233616484,-0.030143606621751005
Cell 4,2400.0,1.25,3.767706897039319,0.5695622895622899,4.95,0.01,-227.68253878276664,1720.8662219214857,0.026966350361209177,-0.003175434976637443,-0.03014178533784662
Cell 4,2410.0,1.25,3.7670426324376933,0.5688608305274975,4.95,0.01,-227.68248365270847,1725.86835993766,0.02696440215001607,-0.003175599671199965,-0.030140001821216036
Cell 4,2420.0,1.25,3.7663786117949996,0.5681593714927051,4.95,0.01,-227.68243677714054,1730.7356554838625,0.026962489628946738,-0.003175766371564425,-0.030138256000511163
Cell 4,2430.0,1.25,3.7657147914895637,0.5674579124579128,4.95,0.01,-227.68239727865148,1735.4724813783287,0.026960612775312514,-0.0031759350770722526,-0.030136547852384767
Cell 4,2440.0,1.25,3.7650512008232053,0.5667564534231203,4.95,0.01,-227.68236436964798,1740.0760545205885,0.026958771566863663,-0.0031761057688159317,-0.030134877335679596
Cell 4,2450.0,1.25,3.7643877445817657,0.566054994388328,4.95,0.01,-227.68233534433966,1744.5538954602598,0.02695696598187658,-0.003176278461061388,-0.030133244442937968
Cell 4,2460.0,1.25,3.7637244831907037,0.5653535353535356,4.95,0.01,-227.68231172528613,1748.9027503191246,0.026955195998752568,-0.003176453127768998,-0.030131649126521567
Cell 4,2470.0,1.25,3.763061385633546,0.5646520763187431,4.95,0.01,-227.68229283731853,1753.1260430071998,0.02695346159647509,-0.0031766297674591815,-0.03013009136393427
Cell 4,2480.0,1.25,3.762398147061354,0.5639506172839508,4.95,0.01,-227.68227371531248,1757.2489525494675,0.026951762754672037,-0.0031768084546777097,-0.030128571209349746
Cell 4,2490.0,1.25,3.761735012967102,0.5632491582491584,4.95,0.01,-227.68225800945584,1761.252968258581,0.02695009945295429,-0.0031769891151453844,-0.030127088568099675
Cell 4,2500.0,1.25,3.761071997308885,0.562547699214366,4.95,0.01,-227.6822457197377,1765.1380901345765,0.02694847167155425,-0.003177171737101147,-0.0301256434086554
Cell 4,2510.0,1.25,3.760409114900928,0.5618462401795736,4.95,0.01,-227.6822368461726,1768.9043181774905,0.026946879391132963,-0.0031773563088101885,-0.03012423569994315
Cell 4,2520.0,1.25,3.759746363088611,0.5611447811447813,4.95,0.01,-227.6822311948854,1772.5531692516342,0.02694532259278707,-0.0031775428238043847,-0.030122865416591454
Cell 4,2530.0,1.25,3.759083286247903,0.5604433221099888,4.95,0.01,-227.68222377594793,1776.123691040866,0.026943801258221278,-0.0031777314071380824,-0.03012153266535936
Cell 4,2540.0,1.25,3.7584202248520215,0.5597418630751965,4.95,0.01,-227.68221803094275,1779.588952041333,0.026942315369238013,-0.0031779219569511618,-0.030120237326189174
Cell 4,2550.0,1.25,3.7577571959614877,0.5590404040404041,4.95,0.01,-227.68221395990986,1782.9489522530785,0.02694086490820221,-0.003178114463318566,-0.030118979371520777
Cell 4,2560.0,1.25,3.7570942173927153,0.5583389450056117,4.95,0.01,-227.68221156282743,1786.2036916760517,0.026939449857904394,-0.0031783089163363388,-0.030117758774240732
Cell 4,2570.0,1.25,3.756431307691717,0.5576374859708193,4.95,0.01,-227.68221083968456,1789.3531703102744,0.02693807020156017,-0.0031785053061214536,-0.030116575507681622
Cell 4,2580.0,1.25,3.7557680302404517,0.556936026936027,4.95,0.01,-227.68220885201663,1792.4365468892283,0.02693672592289295,-0.0031787037612868623,-0.030115429684179813
Cell 4,2590.0,1.25,3.755104683996743,0.5562345679012345,4.95,0.01,-227.68220741078767,1795.4296880688162,0.026935417005910144,-0.0031789041903678796,-0.030114321196278025
Cell 4,2600.0,1.25,3.7544413059708126,0.5555331088664421,4.95,0.01,-227.68220662702151,1798.3311143796782,0.026934143435093705,-0.003179106579983175,-0.03011325001507688
Cell 4,2610.0,1.25,3.753777916645437,0.5548316498316498,4.95,0.01,-227.68220650071817,1801.1408258218544,0.026932905195351697,-0.003179310921941379,-0.030112216117293075
Cell 4,2620.0,1.25,3.7531145371433077,0.5541301907968573,4.95,0.01,-227.682207031874,1803.858822395261,0.02693170227201463,-0.0031795172080681584,-0.03011121948008279
Cell 4,2630.0,1.25,3.7524508558631124,0.553428731762065,4.95,0.01,-227.6822071222232,1806.5148123191357,0.0269305346508584,-0.003179725536265488,-0.03011026018712389
Cell 4,2640.0,1.25,3.7517870262675728,0.5527272727272726,4.95,0.01,-227.68220720822865,1809.0969887435203,0.026929402318045692,-0.0031799358591761318,-0.030109338177221823
Cell 4,2650.0,1.25,3.7511230961965474,0.5520258136924802,4.95,0.01,-227.68220737469892,1811.6030583071552,0.02692830526016834,-0.003180148162349024,-0.030108453422517365
Cell 4,2660.0,1.25,3.7504590741303527,0.5513243546576878,4.95,0.01,-227.68220757486415,1814.0342857626456,0.026927243464241534,-0.0031803624441066403,-0.030107605908348174
Cell 4,2670.0,1.25,3.749794969032445,0.5506228956228955,4.95,0.01,-227.68220776196904,1816.3919358625826,0.02692621691770046,-0.0031805787029771577,-0.03010679562067762
Cell 4,2680.0,1.25,3.7491307903322726,0.549921436588103,4.95,0.01,-227.68220788925828,1818.6772733595026,0.02692522560839989,-0.0031807969376940882,-0.03010602254609398
Cell 4,2690.0,1.25,3.748466547908256,0.5492199775533106,4.95,0.01,-227.68220790996565,1820.8915630060292,0.02692426952461375,-0.0031810171471959438,-0.030105286671809693
Cell 4,2700.0,1.25,3.7478022439933403,0.5485185185185183,4.95,0.01,-227.68220783206561,1823.0369386241582,0.026923348655033826,-0.003181239333359876,-0.030104587988393702
Cell 4,2710.0,1.25,3.7471377819797445,0.5478170594837258,4.95,0.01,-227.68220833457235,1825.1261955375812,0.02692246298875911,-0.003181463532245872,-0.030103926521004982
Cell 4,2720.0,1.25,3.7464732441718387,0.5471156004489335,4.95,0.01,-227.6822088870831,1827.1529150888018,0.02692161251532826,-0.0031816897199118746,-0.030103302235240135
Cell 4,2730.0,1.25,3.7458086369862613,0.5464141414141411,4.95,0.01,-227.68220947633745,1829.1188937361876,0.026920797224688292,-0.003181917898273919,-0.030102715122962212
Cell 4,2740.0,1.25,3.745143967197679,0.5457126823793487,4.95,0.01,-227.68221008904948,1831.0259279382044,0.026920017107203674,-0.0031821480695172965,-0.03010216517672097
Cell 4,2750.0,1.25,3.7444792419255486,0.5450112233445563,4.95,0.01,-227.68221071189691,1832.8758141532744,0.02691927215365603,-0.003182380236096315,-0.030101652389752345
Cell 4,2760.0,1.25,3.74381446862103,0.544309764309764,4.95,0.01,-227.6822113316266,1834.6703488397834,0.026918562355243845,-0.0031826144007340656,-0.03010117675597791
Cell 4,2770.0,1.25,3.74314965505415,0.5436083052749715,4.95,0.01,-227.68221193493082,1836.4113284561827,0.026917887703582156,-0.003182850566422229,-0.030100738270004385
Cell 4,2780.0,1.25,3.742484816072744,0.5429068462401792,4.95,0.01,-227.68221249759517,1838.1001835428578,0.026917248190702483,-0.003183088733969128,-0.030100336924671612
Cell 4,2790.0,1.25,3.7418199758281006,0.5422053872053868,4.95,0.01,-227.68221298090793,1839.7378594226684,0.026916643809052575,-0.00318332890108098,-0.030099972710133555
Cell 4,2800.0,1.25,3.741155130431776,0.5415039281705943,4.95,0.01,-227.6822133918613,1841.326831929593,0.026916074551495073,-0.0031835710759660634,-0.030099645627461136
Cell 4,2810.0,1.25,3.7404902899214783,0.540802469135802,4.95,0.01,-227.68221371540494,1842.868838303617,0.026915540411308572,-0.0031838152621825725,-0.030099355673491146
Cell 4,2820.0,1.25,3.739825464592741,0.5401010101010096,4.95,0.01,-227.6822139364849,1844.3656157847145,0.02691504138218698,-0.0031840614635421658,-0.030099102845729146
Cell 4,2830.0,1.25,3.739160664986689,0.5393995510662172,4.95,0.01,-227.68221404004362,1845.8189016128817,0.026914577458239303,-0.0031843096841099013,-0.030098887142349203
Cell 4,2840.0,1.25,3.738495901878058,0.5386980920314248,4.95,0.01,-227.6822140110271,1847.2304330280676,0.026914148633989454,-0.0031845599282041997,-0.030098708562193655
Cell 4,2850.0,1.25,3.7378311862632705,0.5379966329966325,4.95,0.01,-227.6822138343705,1848.6019472702828,0.026913754904376017,-0.003184812200396837,-0.030098567104772853
Cell 4,2860.0,1.25,3.7371666078634167,0.53729517396184,4.95,0.01,-227.6822137859308,1849.9285857542054,0.026913396264750346,-0.00318506647517081,-0.030098462739921155
Cell 4,2870.0,1.25,3.7365022128811263,0.5365937149270477,4.95,0.01,-227.6822139791184,1851.2091724687634,0.026913072710879827,-0.003185322743314038,-0.030098395454193863
Cell 4,2880.0,1.25,3.7358379476046473,0.5358922558922553,4.95,0.01,-227.68221415667358,1852.4509362452227,0.026912784238948363,-0.0031855810347335488,-0.030098365273681912
Cell 4,2890.0,1.25,3.7351738263279852,0.5351907968574628,4.95,0.01,-227.68221431283746,1853.6554040029077,0.026912530845552205,-0.0031858413535500113,-0.030098372199102216
Cell 4,2900.0,1.25,3.7345098634981833,0.5344893378226705,4.95,0.01,-227.68221444181108,1854.8241026611431,0.02691231252770168,-0.0031861037041044636,-0.030098416231806147
Cell 4,2910.0,1.25,3.7338460737031074,0.5337878787878781,4.95,0.01,-227.68221453783553,1855.9585591393115,0.026912129282821055,-0.0031863680909583574,-0.030098497373779412
Cell 4,2920.0,1.25,3.733182471659417,0.5330864197530857,4.95,0.01,-227.6822145950864,1857.0603003567012,0.026911981108748456,-0.0031866345188936384,-0.030098615627642093
Cell 4,2930.0,1.25,3.7325190722006627,0.5323849607182933,4.95,0.01,-227.6822146078266,1858.130853232673,0.02691186800373579,-0.0031869029929128385,-0.03009877099664863
Cell 4,2940.0,1.25,3.73185589026558,0.531683501683501,4.95,0.01,-227.68221457024265,1859.1717446865878,0.02691178996644873,-0.003187173518239185,-0.030098963484687914
