cell,time_s,current_A,voltage_V,soc,negative_average_mol_m3,negative_surface_mol_m3,negative_gradient_mol_m3,positive_average_mol_m3,positive_surface_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
B,1550.0,0.0,3.689890109498188,0.4333333333333336,13714.048579825834,13714.039174920355,-0.009404905478731962,37085.98590236978,37866.69488241644,780.7089800466638,0.0,0.0,0.0
B,1560.0,0.0,3.690064215795507,0.4333333333333336,13714.047559241537,13714.039773689912,-0.007785551624692744,37099.59124146273,37857.782812880076,758.1915714173447,0.0,0.0,0.0
B,1560.0000000000002,2.5,3.6343387384111074,0.4333333333333336,13714.047559241537,13714.039773689912,-0.007785551624692744,37099.59124146273,37857.782812880076,758.1915714173447,0.049268357435853956,-0.006457119948545431,-0.05572547738439939
B,1570.0,2.5,3.626778347935143,0.43194444444444474,13698.521700231093,13554.39027696229,-144.1314232688037,37130.94004537249,38238.618345520656,1107.6783001481672,0.04933568277048965,-0.006473811170442851,-0.0558094939409325
B,1580.0,2.5,3.6222230324868034,0.43055555555555586,13680.722325009614,13474.294280505772,-206.4280445038421,37162.68626686683,38478.75017193017,1316.06390506334,0.04937095621326115,-0.006484909930916522,-0.055855866144177674
B,1590.0,2.5,3.6188232679546637,0.429166666666667,13660.982694839793,13409.32375349195,-251.6589413478432,37194.68591464749,38661.9628815906,1467.2769669431145,0.049400309079259026,-0.006493681488343043,-0.05589399056760207
B,1600.0,2.5,3.616024852295709,0.4277777777777781,13639.265686389408,13351.799519548027,-287.466166841381,37226.87030236549,38815.15571053025,1588.2854081647602,0.049426854565789886,-0.006501219929748579,-0.055928074495538466
B,1610.0,2.5,3.613593157919387,0.4263888888888892,13615.476970921194,13298.765741008328,-316.71122991286575,37259.20080519377,38949.92476550466,1690.72396031089,0.04945179345303865,-0.006508007023850124,-0.055959800476888776
B,1620.0,2.5,3.611410257302242,0.4250000000000003,13589.609348303213,13248.74751938617,-340.86182891704266,37291.654157967896,39072.13613460472,1780.4819766368237,0.049475725498212116,-0.006514288474126927,-0.05599001397233904
B,1630.0,2.5,3.609411213196813,0.42361111111111144,13561.765027078483,13200.942869043802,-360.8221580346817,37324.216355827375,39185.00686759631,1860.790511768937,0.049498973147656285,-0.006520197816878943,-0.05601917096453523
B,1640.0,2.5,3.607552944326538,0.42222222222222255,13532.123697394049,13154.793175906558,-377.33052148749084,37356.878937627785,39290.68381419506,1933.804876567272,0.049521764921358215,-0.006525825241888038,-0.05604759016324625
B,1650.0,2.5,3.6058055548984296,0.42083333333333367,13500.897069980123,13109.911878653327,-390.98519132679576,37389.637242941986,39390.66414996601,2001.0269070240247,0.049544260448316974,-0.006531234250793942,-0.05607549469911092
B,1660.0,2.5,3.604148580267852,0.4194444444444448,13468.301670432664,13066.03423835547,-402.267432077193,37422.48963006473,39485.96492161638,2063.475291551651,0.04956656895318674,-0.00653646750244033,-0.05610303645562707
B,1670.0,2.5,3.602567087302475,0.4180555555555559,13434.544242155514,13022.964329547653,-411.57991260786184,37455.436779714204,39577.32355343736,2121.886773723156,0.049588771916573085,-0.006541555687784674,-0.05613032760435776
B,1680.0,2.5,3.6010493386338065,0.416666666666667,13399.809751911633,12980.546747004255,-419.26300490737776,37488.48112003885,39665.3207987914,2176.839678752549,0.049610935263810906,-0.00654652318199555,-0.056157458445806455
B,1690.0,2.5,3.599585839479909,0.41527777777777813,13364.257560399992,12938.656464996315,-425.6010954036774,37521.62649911597,39750.42820705172,2228.8017079357523,0.0496331132002982,-0.006551390029961627,-0.05618450323025983
B,1700.0,2.5,3.598168926553057,0.41388888888888925,13328.024168971775,12897.193829051808,-430.8303399199667,37554.87799020933,39833.02589867185,2278.147908462517,0.04965534977060453,-0.006556172476558907,-0.05621152224716344
B,1710.0,2.5,3.596792506486172,0.41250000000000037,13291.224965835354,12856.081352993446,-435.1436128419082,37588.24181657385,39913.41313658604,2325.1713200121885,0.049677679682148194,-0.006560883190989022,-0.056238562873137214
B,1720.0,2.5,3.5954513735925557,0.4111111111111115,13253.9588326466,12815.253549740553,-438.7052829060467,37621.72503470227,39991.84624231081,2370.1212076085358,0.04970013314315999,-0.006565533195928844,-0.05626566633908883
B,1730.0,2.5,3.5941416098147956,0.4097222222222226,13216.304110690977,12774.66472820521,-441.63938248576596,37655.33574402021,40068.511386265076,2413.175642244867,0.04972273106878131,-0.0065701300445380265,-0.05629286111331934
B,1740.0,2.5,3.5928594819498096,0.4083333333333337,13178.329080623667,12734.271127521475,-444.0579531021922,37689.082437238714,40143.590439042324,2454.5080018036097,0.04974549452818963,-0.0065746815743808786,-0.05632017610257051
B,1750.0,2.5,3.591601688778692,0.40694444444444483,13140.092884144464,12694.03532937291,-446.05755477155435,37722.97385497828,40217.24459845045,2494.270743472174,0.049768442143570846,-0.006579194866107865,-0.05634763700967871
B,1760.0,2.5,3.5903655972555195,0.40555555555555595,13101.639938592645,12653.930516671211,-447.7094219214341,37757.019418055235,40289.59850099097,2532.5790829357356,0.04979158740160349,-0.006583675172088891,-0.05637526257369238
B,1770.0,2.5,3.589148975600592,0.40416666666666706,13063.005592963946,12613.936024960247,-449.0695680036988,37791.228765168256,40360.75572976666,2569.526964598401,0.04981494090699126,-0.006588126762986401,-0.056403067669977665
B,1780.0,2.5,3.587949322101579,0.4027777777777782,13024.228420943673,12574.02575089578,-450.20267004789275,37825.61078322876,40430.840157699036,2605.2293744702765,0.049838517061799495,-0.006592555478513691,-0.05643107254031319
B,1790.0,2.5,3.5867654374191833,0.4013888888888893,12985.3225534724,12534.19568961669,-451.1268638557103,37860.17575767172,40499.8969104809,2639.7211528091793,0.0498623177043308,-0.00659696243308839,-0.05645928013741919
B,1800.0,2.5,3.5855951927008545,0.4000000000000004,12946.316848040839,12494.42484984631,-451.89199819452915,37894.932098946076,40568.03173012637,2673.0996311802955,0.049886355112883765,-0.0066013527891118804,-0.05648770790199564
B,1810.0,2.5,3.584437327920613,0.3986111111111115,12907.22491438362,12454.706815204092,-452.5180991795278,37929.888893182535,40635.29782601551,2705.408932832972,0.04991063318920846,-0.006605728545207052,-0.05651636173441551
B,1820.0,2.5,3.5832906172187338,0.39722222222222264,12868.059052767203,12415.035163850089,-453.02388891711416,37965.05461153723,40701.74790067773,2736.6932891405013,0.049935156023335064,-0.006610091803615117,-0.05654524782695018
B,1830.0,2.5,3.5821535885197564,0.39583333333333376,12828.834547573224,12375.39859489512,-453.4359526781045,38000.436618273976,40767.4517312821,2767.0151130081213,0.04995993095825066,-0.0066144459369761885,-0.05657437689522685
B,1840.0,2.5,3.5810250669817374,0.3944444444444449,12789.563093399667,12335.790197645696,-453.77289575397117,38036.04192044322,40832.46155251175,2796.4196320685296,0.049984962870570464,-0.006618793312427281,-0.05660375618299775
B,1850.0,2.5,3.5799040762819248,0.393055555555556,12750.251118480563,12296.20627861662,-454.0448398639419,38071.877103221166,40896.818212437116,2824.94110921595,0.05001025477397242,-0.006623135654046724,-0.05663339042801914
B,1860.0,2.5,3.5787895195365853,0.3916666666666671,12710.908535692786,12256.640192488956,-454.2683432038302,38107.94760529262,40960.57105510775,2852.6234498151316,0.05003581171489191,-0.006627475366792355,-0.05666328708168426
B,1870.0,2.5,3.577680419537141,0.3902777777777782,12671.543084545709,12217.086902846477,-454.4561816992318,38144.25825687885,41023.762665820344,2879.504408941495,0.0500616378834327,-0.00663181450870403,-0.05669345239213673
B,1880.0,2.5,3.576576068838043,0.38888888888888934,12632.15682623065,12177.545851844294,-454.61097438635625,38180.81371286737,41086.41927664054,2905.6055637731697,0.05008773465453567,-0.0066361541024580525,-0.056723888756993725
B,1890.0,2.5,3.5754756536502685,0.38750000000000046,12592.755349431734,12138.01380432369,-454.7415451080451,38217.61728648182,41148.574352074516,2930.9570655926946,0.05011410522969733,-0.0066404957407330415,-0.05675460097043037
B,1900.0,2.5,3.5743784619772834,0.38611111111111157,12553.34099057102,12098.489222745819,-454.851767825201,38254.672210992176,41210.255551654496,2955.5833406623206,0.0501407517675787,-0.0066448406848645175,-0.05678559245244322
B,1910.0,2.5,3.5732838738409467,0.3847222222222227,12513.915368650301,12058.971600363528,-454.9437682867738,38291.980845311264,41271.48509018824,2979.5042448769746,0.05016767578116325,-0.00664918987298787,-0.056816865654151116
B,1920.0,2.5,3.5721912940141634,0.3833333333333338,12474.479694711561,12019.460508157354,-455.0191865542074,38329.54497411586,41332.28404233744,3002.7390682215773,0.05019487876097869,-0.0066535442132647695,-0.05684842297424346
B,1930.0,2.5,3.5711000771748704,0.3819444444444449,12435.035972683148,11979.954352261795,-455.08162042135336,38367.36586657511,41392.677077012035,3025.311210436921,0.050222363041581404,-0.006657904923541364,-0.05688026796512277
B,1940.0,2.5,3.570009672636741,0.38055555555555604,12395.584805929775,11940.452804150631,-455.13200177914405,38405.44418326826,41452.68316870705,3047.2389854387948,0.050250130127062594,-0.006662272862821548,-0.05691240298988414
B,1950.0,2.5,3.568919536229142,0.37916666666666715,12356.127287805928,11900.955267770914,-455.1720200350137,38443.78005778702,41512.3211610728,3068.541103285781,0.05027818173990568,-0.006666648924293509,-0.056944830664199184
B,1960.0,2.5,3.567829108972748,0.37777777777777827,12316.664859131852,11861.460598753596,-455.20426037825564,38482.37309305478,41571.61111957418,3089.2380265194006,0.050306520033605764,-0.006671034135275582,-0.056977554168881346
B,1970.0,2.5,3.566737901651489,0.3763888888888894,12277.19788929425,11821.968569809931,-455.2293194843187,38521.22248064865,41630.568934550756,3109.346453902108,0.05033514654565779,-0.006675429256799307,-0.057010575802457095
B,1980.0,2.5,3.565645553049285,0.3750000000000005,12237.72451332639,11782.480903025284,-455.24361030110595,38560.327102813506,41689.202648834056,3128.8755460205502,0.050364061404529904,-0.006679834494362812,-0.057043895898892714
B,1990.0,2.5,3.5645515190175483,0.3736111111111116,12198.247076751535,11742.99578130187,-455.2512954496651,38599.68516485269,41747.5320653783,3147.8469005256047,0.05039326733762094,-0.006684250965313409,-0.057077518302934345
B,2000.0,2.5,3.563455275601462,0.37222222222222273,12158.767943681056,11703.511460953148,-455.2564827279075,38639.29448400727,41805.575876275434,3166.281392268167,0.05042276709054302,-0.006688679747378439,-0.05711144683792146
B,2010.0,2.5,3.5623562483075344,0.37083333333333385,12119.29098223269,11664.025036504965,-455.2659457277241,38679.15242800706,41863.356083450955,3184.2036554438964,0.05045256436203115,-0.006693122216614402,-0.057145686578645556
B,2020.0,2.5,3.5612544429156756,0.36944444444444496,12079.80677103258,11624.543829526368,-455.26294150621106,38719.25703345926,41920.85864433345,3201.6016108741896,0.05048265512564116,-0.006697576996789962,-0.05718023212243112
B,2030.0,2.5,3.560149400215289,0.3680555555555561,12040.317131975185,11585.06650651486,-455.25062546032495,38759.605242978156,41978.09884053924,3218.493597561086,0.050513041848719485,-0.006702044975494243,-0.05721508682421373
B,2040.0,2.5,3.559040515703609,0.3666666666666672,12000.82755224816,11545.588913659598,-455.238638588562,38800.19349492472,42035.101137963626,3234.907643038903,0.05054372926215436,-0.0067065278002681975,-0.05725025706242256
B,2050.0,2.5,3.557927253531177,0.3652777777777783,11961.342154823982,11506.107949950794,-455.234204873188,38841.01812643146,42091.88583325696,3250.8677068254983,0.050574721414114884,-0.00671102684371688,-0.05728574825783177
B,2060.0,2.5,3.556809120312809,0.36388888888888943,11921.864301762891,11466.62109721728,-455.24320454561166,38882.075350160725,42148.47070969864,3266.3953595379135,0.0506060220057592,-0.006715543324076544,-0.05732156532983575
B,2070.0,2.5,3.5556865757892866,0.36250000000000054,11882.37550747687,11427.14259194163,-455.23291553523995,38923.362719690325,42204.81500529563,3281.452285605308,0.05063762136319678,-0.006720073776119699,-0.057357695139316475
B,2080.0,2.5,3.5545587702694337,0.36111111111111166,11842.887967664827,11387.663142808178,-455.2248248566484,38964.87559414663,42260.95913573932,3296.083541592692,0.05066952849889183,-0.006724621236856249,-0.05739414973574808
B,2090.0,2.5,3.5534253034850165,0.3597222222222228,11803.403638521153,11348.181312826513,-455.22232569463995,39006.60995092813,42316.915920843945,3310.3059699158184,0.050701746296841876,-0.006729186578385115,-0.05743093287522699
B,2100.0,2.5,3.5522857548280617,0.3583333333333339,11763.925151729174,11308.695149711973,-455.2300020172006,39048.56167719622,42372.699649933595,3324.1379727373715,0.050734278135796486,-0.006733770823756809,-0.05746804895955329
B,2110.0,2.5,3.5511399405935284,0.356944444444445,11724.449910411193,11269.2066476765,-455.2432627346934,39090.7267651414,42428.3103770043,3337.5836118629013,0.05076712418165942,-0.00673837384689313,-0.05750549802855255
B,2120.0,2.5,3.5499878058549186,0.3555555555555561,11684.972630294838,11229.719826597438,-455.25280369739994,39133.10126917642,42483.74073750945,3350.639468333029,0.0508002828519723,-0.006742994900717423,-0.05754327775268972
B,2130.0,2.5,3.5488289066112064,0.35416666666666724,11645.497154211642,11190.231802701228,-455.2653515104139,39175.68100171174,42539.00749518028,3363.326493468543,0.05083375833966496,-0.00674763525319215,-0.05758139359285711
B,2140.0,2.5,3.547662994539679,0.35277777777777836,11606.023052201019,11150.742915472767,-455.2801367282518,39218.461939731715,42594.11584733627,3375.653907604552,0.05086755218266654,-0.006752295230323874,-0.057619847412990415
B,2150.0,2.5,3.5464898414156782,0.3513888888888895,11566.54965244156,11111.253680907983,-455.29597153357645,39261.44013999092,42649.07021456152,3387.630074570603,0.05090166577917061,-0.0067569751037962235,-0.057658640882966836
B,2160.0,2.5,3.5453095995799035,0.3500000000000006,11527.07417582717,11071.766471214643,-455.30770461252723,39304.63621087162,42703.84890264554,3399.2126917739224,0.05093609890903026,-0.006761672908093495,-0.05769777181712375
B,2160.0000000000005,0.0,3.6030073713970276,0.35000000000000053,11527.07417582717,11071.766471214643,-455.30770461252723,39304.63621087162,42703.84890264554,3399.2126917739224,0.0,0.0,0.0
B,2170.0,0.0,3.6087130555450107,0.35000000000000053,11503.122502627306,11191.951872763757,-311.17062986354904,39329.93172074542,42368.98604717278,3039.0543264273583,0.0,0.0,0.0
B,2180.0,0.0,3.611724955300788,0.35000000000000053,11481.443335545215,11232.608195987386,-248.83513955782837,39354.65506699596,42174.92885137539,2820.273784379431,0.0,0.0,0.0
B,2190.0,0.0,3.613821500954889,0.35000000000000053,11461.704553160276,11258.003492162716,-203.7010609975605,39378.954037345844,42038.09169756705,2659.137660221204,0.0,0.0,0.0
B,2200.0,0.0,3.6154452403971944,0.35000000000000053,11443.942343647119,11276.05189686007,-167.89044678704886,39402.901618440534,41931.24485753352,2528.3432390929884,0.0,0.0,0.0
B,2210.0,0.0,3.6167786173999095,0.35000000000000053,11428.24947741599,11289.625750988314,-138.62372642767514,39426.54038106705,41842.86279868542,2416.322417618372,0.0,0.0,0.0
B,2220.0,0.0,3.6179107331401377,0.35000000000000053,11414.636266520705,11300.134895293977,-114.50137122672822,39449.89712104829,41767.31101600755,2317.41389495926,0.0,0.0,0.0
B,2230.0,0.0,3.618896406931992,0.35000000000000053,11403.000072863068,11308.463734319297,-94.5363385437704,39472.99006773251,41701.13185636406,2228.1417886315467,0.0,0.0,0.0
B,2240.0,0.0,3.6197690702586844,0.35000000000000053,11393.162056390904,11315.142927909508,-78.01912848139546,39495.831481518806,41642.207136614845,2146.375655096039,0.0,0.0,0.0
B,2250.0,0.0,3.6205508359450222,0.35000000000000053,11384.906998932018,11320.537592556091,-64.3694063759267,39518.4295050704,41589.14248927134,2070.712984200938,0.0,0.0,0.0
B,2260.0,0.0,3.621258360136673,0.35000000000000053,11378.01772181325,11324.923474634688,-53.094247178562,39540.789502672225,41540.88802437614,2000.0985217039124,0.0,0.0,0.0
B,2270.0,0.0,3.6219041927757614,0.35000000000000053,11372.291228884476,11328.507325674549,-43.7839032099273,39562.9145894288,41496.65169118671,1933.7371017579062,0.0,0.0,0.0
B,2280.0,0.0,3.622497723384984,0.35000000000000053,11367.544380851277,11331.44545130504,-36.09892954623683,39584.80598097505,41455.84124730421,1871.0352663291633,0.0,0.0,0.0
B,2290.0,0.0,3.623046230449659,0.35000000000000053,11363.616352876517,11333.85918035154,-29.75717252497816,39606.46331167552,41417.9973052923,1811.5339936167802,0.0,0.0,0.0
B,2300.0,0.0,3.623555344107264,0.35000000000000053,11360.368723778874,11335.841848039641,-24.52687573923322,39627.884817478094,41382.76362761775,1754.8788101396567,0.0,0.0,0.0
B,2310.0,0.0,3.6240298794453807,0.35000000000000053,11357.685164340099,11337.472128930673,-20.213035409426084,39649.067677315,41349.835188467856,1700.7675111528588,0.0,0.0,0.0
B,2320.0,0.0,3.6244738924427757,0.35000000000000053,11355.46932932038,11338.814835859484,-16.654493460895537,39670.00808551543,41318.95428861623,1648.9462031008006,0.0,0.0,0.0
B,2330.0,0.0,3.624890755662404,0.35000000000000053,11353.640106101147,11339.922583345679,-13.717522755468963,39690.70142066154,41289.90584174202,1599.2044210804743,0.0,0.0,0.0
B,2340.0,0.0,3.625282989062641,0.35000000000000053,11352.132094828541,11340.833121313339,-11.298973515202306,39711.14216438511,41262.52743314313,1551.3852687580147,0.0,0.0,0.0
B,2350.0,0.0,3.625653167145458,0.35000000000000053,11350.88887155103,11341.584151413057,-9.304720137972254,39731.32456219818,41236.65370199921,1505.3291398010333,0.0,0.0,0.0
B,2360.0,0.0,3.626003032874081,0.35000000000000053,11349.86552976011,11342.19922920543,-7.666300554681584,39751.242134725886,41212.17046149068,1460.9283267647916,0.0,0.0,0.0
B,2370.0,0.0,3.626334501235635,0.35000000000000053,11349.023679128977,11342.704024855318,-6.319654273658671,39770.88851516117,41188.95330013214,1418.0647849709712,0.0,0.0,0.0
B,2380.0,0.0,3.626649202576512,0.35000000000000053,11348.33054400706,11343.119146953391,-5.211397053668406,39790.25714391745,41166.89550631515,1376.6383623977017,0.0,0.0,0.0
B,2390.0,0.0,3.626948480019359,0.35000000000000053,11347.760417602232,11343.460307166553,-4.3001104356790165,39809.3415912633,41145.90822781624,1336.5666365529396,0.0,0.0,0.0
B,2400.0,0.0,3.627233683047225,0.35000000000000053,11347.290170349297,11343.743096292694,-3.5470740566033783,39828.13567472683,41125.902554506654,1297.766879779825,0.0,0.0,0.0
B,2410.0,0.0,3.6275057721319532,0.35000000000000053,11346.902578668703,11343.976830219475,-2.9257484492281947,39846.63343379275,41106.81361430253,1260.1801805097857,0.0,0.0,0.0
B,2420.0,0.0,3.6277656927297017,0.35000000000000053,11346.582451488326,11344.170562848632,-2.411888639693643,39864.82937151291,41088.57776205035,1223.7483905374393,0.0,0.0,0.0
B,2430.0,0.0,3.628014213642813,0.35000000000000053,11346.318233366987,11344.330525564825,-1.9877078021618217,39882.71840176331,41071.14237270322,1188.4239709399117,0.0,0.0,0.0
B,2440.0,0.0,3.6282520848411615,0.35000000000000053,11346.100313801264,11344.4626375236,-1.6376762776635587,39900.29592211251,41054.456209001015,1154.160286888502,0.0,0.0,0.0
B,2450.0,0.0,3.6284799751556487,0.35000000000000053,11345.920803237384,11344.57167382722,-1.349129410164096,39917.55794409524,41038.473275860284,1120.9153317650416,0.0,0.0,0.0
B,2460.0,0.0,3.6286984288854107,0.35000000000000053,11345.772628087023,11344.660793507477,-1.1118345795457572,39934.501264363746,41023.155548122224,1088.6542837584784,0.0,0.0,0.0
